channel,index,test_full_signature,source_train_indices_before_token_trim,injected_whole_source_train_indices,partially_injected_source_train_indices,exemplar_count,pretrim_source_count,partially_injected_source_count,multi_unit_exemplar_count,covering_exemplar_count,has_covering_exemplar,maximum_grounded_plan_trigram_jaccard,flat_success,skill_success,flat_success_skill_failure
productivity,1424,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R3)"",""fetch(pear)"",""relocate(pear,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(pear)"",""relocate(pear,sink)""],""plan_length"":7}",[6479],[],[6479],0,1,1,0,0,False,0.0,False,False,False
productivity,1425,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""state_change(push,cardboardbox,R1)"",""relocate(peach,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(peach)"",""relocate(peach,sink)""],""plan_length"":7}","[130,1396]",[130],[],1,2,0,1,0,False,0.0,False,False,False
productivity,1426,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1427,"{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,kitchen island area)""],""plan_length"":5}",[1773],[],[1773],0,1,1,0,0,False,0.0,False,False,False
productivity,1433,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1437,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[1732],[],[1732],0,1,1,0,0,False,0.0,False,False,False
productivity,1438,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,plate)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1445,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[233],[],[233],0,1,1,0,0,False,0.0,False,False,False
productivity,1446,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}",[1364],[],[1364],0,1,1,0,0,False,0.0,False,False,False
productivity,1454,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1455,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[198,573]",[198],[573],1,2,1,1,1,True,1.0,False,False,False
productivity,1458,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,kitchen work area)""],""plan_length"":5}",[1230],[],[1230],0,1,1,0,0,False,0.0,False,False,False
productivity,1462,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,rack)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1464,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}",[1935],[],[1935],0,1,1,0,0,False,0.0,False,False,False
productivity,1465,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[81],[81],[],1,1,0,1,1,True,1.0,True,False,True
productivity,1471,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,kitchen work area)""],""plan_length"":5}",[3410],[],[3410],0,1,1,0,0,False,0.0,False,True,False
productivity,1476,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[201,590]",[201],[590],1,2,1,1,1,True,1.0,True,False,True
productivity,1477,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[518],[518],[],1,1,0,1,1,True,1.0,False,False,False
productivity,1479,"{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,kitchen work area)""],""plan_length"":5}",[1733],[],[1733],0,1,1,0,0,False,0.0,False,False,False
productivity,1480,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[3,501]","[3,501]",[],2,2,0,2,2,True,1.0,True,True,False
productivity,1491,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,kitchen work area)""],""plan_length"":5}",[4822],[],[4822],0,1,1,0,0,False,0.0,False,True,False
productivity,1494,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[3,501]","[3,501]",[],2,2,0,2,2,True,1.0,False,False,False
productivity,1496,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[222],[222],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1507,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[26],[26],[],1,1,0,1,1,True,1.0,False,False,False
productivity,1513,"{""object_count"":1,""ordered_units"":[""fetch(pizza)"",""relocate(pizza,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1517,"{""object_count"":1,""ordered_units"":[""fetch(pizza)"",""relocate(pizza,rack)""],""plan_length"":5}",[6983],[],[6983],0,1,1,0,0,False,0.0,True,False,True
productivity,1527,"{""object_count"":1,""ordered_units"":[""fetch(pumpkin)"",""state_change(push,cardboardbox,R2)"",""relocate(pumpkin,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(pumpkin)"",""relocate(pumpkin,sink)""],""plan_length"":7}","[2810,2021,5419]","[2810,2021]",[],2,3,0,2,1,True,1.0,False,False,False
productivity,1528,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""state_change(push,cardboardbox,R1)"",""relocate(peach,cardboardbox)"",""state_change(push,cardboardbox,R2)"",""fetch(peach)"",""relocate(peach,sink)""],""plan_length"":7}",[793],[],[793],0,1,1,0,0,False,0.0,False,False,False
productivity,1531,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}","[1222,1231]",[1222],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1532,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R3)"",""fetch(spoon)"",""relocate(spoon,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(spoon)"",""relocate(spoon,sink)""],""plan_length"":7}","[4300,2318]","[4300,2318]",[],2,2,0,2,1,True,1.0,False,False,False
productivity,1535,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[646,681]",[646],[],1,2,0,1,1,True,1.0,False,False,False
productivity,1536,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}","[383,1045]",[383],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1540,"{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,kitchen island area)""],""plan_length"":5}",[1252],[],[1252],0,1,1,0,0,False,0.0,False,True,False
productivity,1542,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,bowl)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1550,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1551,"{""object_count"":1,""ordered_units"":[""fetch(cardboardbox)"",""relocate(cardboardbox,rack)""],""plan_length"":5}",[627],[],[627],0,1,1,0,0,False,0.0,False,False,False
productivity,1559,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[44],[44],[],1,1,0,1,1,True,1.0,False,False,False
productivity,1564,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen island area)""],""plan_length"":5}",[5390],[],[5390],0,1,1,0,0,False,0.0,False,False,False
productivity,1567,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1568,"{""object_count"":1,""ordered_units"":[""fetch(spoon)"",""relocate(spoon,kitchen island area)""],""plan_length"":5}","[6705,450]",[6705],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1571,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[89],[89],[],1,1,0,1,1,True,1.0,False,False,False
productivity,1574,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1583,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[12],[],[12],0,1,1,0,0,False,0.0,False,False,False
productivity,1585,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1598,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[52],[52],[],1,1,0,1,1,True,1.0,False,False,False
productivity,1601,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,rack)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1602,"{""object_count"":1,""ordered_units"":[""fetch(bottle)"",""relocate(bottle,rack)""],""plan_length"":5}",[4137],[],[4137],0,1,1,0,0,False,0.0,False,False,False
productivity,1603,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,kitchen island area)""],""plan_length"":5}","[931,4808]",[931],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1607,"{""object_count"":1,""ordered_units"":[""fetch(bottle)"",""relocate(bottle,rack)""],""plan_length"":5}",[3382],[],[3382],0,1,1,0,0,False,0.0,False,False,False
productivity,1608,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}","[1453,1511]",[1453],[1511],1,2,1,1,1,True,1.0,False,False,False
productivity,1609,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""state_change(push,cardboardbox,R1)"",""relocate(apple,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(apple)"",""relocate(apple,sink)""],""plan_length"":7}","[798,1750]",[798],[1750],1,2,1,1,0,False,0.0,False,False,False
productivity,1613,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[518],[518],[],1,1,0,1,1,True,1.0,False,False,False
productivity,1619,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,plate)""],""plan_length"":5}","[957,1338,1776]","[957,1338]",[],2,3,0,2,2,True,1.0,False,False,False
productivity,1637,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R3)"",""fetch(fork)"",""relocate(fork,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(fork)"",""relocate(fork,sink)""],""plan_length"":7}","[1253,4192,4203]","[1253,4192]",[],2,3,0,2,1,True,1.0,False,False,False
productivity,1644,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[26],[26],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1651,"{""object_count"":1,""ordered_units"":[""fetch(meat)"",""state_change(push,cardboardbox,R2)"",""relocate(meat,cardboardbox)"",""state_change(push,cardboardbox,R1)"",""fetch(meat)"",""relocate(meat,sink)""],""plan_length"":7}","[6697,4059,373]","[6697,4059]",[373],2,3,1,2,1,True,1.0,False,False,False
productivity,1653,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[1145,1344,1357,2172]","[1145,1344,1357]",[],3,4,0,3,3,True,1.0,False,True,False
productivity,1657,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,table)""],""plan_length"":5}","[108,203]",[108],[203],1,2,1,1,1,True,1.0,False,False,False
productivity,1658,"{""object_count"":1,""ordered_units"":[""fetch(cooling fan)"",""relocate(cooling fan,kitchen work area)""],""plan_length"":5}",[4753],[],[4753],0,1,1,0,0,False,0.0,False,False,False
productivity,1659,"{""object_count"":1,""ordered_units"":[""fetch(scissors)"",""relocate(scissors,kitchen work area)""],""plan_length"":5}","[3309,6450]",[3309],[6450],1,2,1,1,1,True,1.0,True,False,True
productivity,1660,"{""object_count"":1,""ordered_units"":[""fetch(tomato)"",""relocate(tomato,table)""],""plan_length"":5}","[1176,1248,1911]","[1176,1248]",[],2,3,0,2,2,True,1.0,False,True,False
productivity,1661,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1669,"{""object_count"":1,""ordered_units"":[""fetch(pumpkin)"",""relocate(pumpkin,kitchen work area)""],""plan_length"":5}",[1448],[],[1448],0,1,1,0,0,False,0.0,False,True,False
productivity,1683,"{""object_count"":1,""ordered_units"":[""fetch(scissors)"",""relocate(scissors,kitchen island area)""],""plan_length"":5}",[2820],[],[2820],0,1,1,0,0,False,0.0,False,False,False
productivity,1692,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}","[230,716]",[230],[716],1,2,1,1,1,True,1.0,False,False,False
productivity,1695,"{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1712,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}",[161],[],[161],0,1,1,0,0,False,0.0,False,False,False
productivity,1717,"{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,bowl)""],""plan_length"":5}","[1078,1538]",[1078],[1538],1,2,1,1,1,True,1.0,True,False,True
productivity,1720,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[299,355]",[299],[355],1,2,1,1,1,True,1.0,False,False,False
productivity,1721,"{""object_count"":1,""ordered_units"":[""fetch(spoon)"",""relocate(spoon,kitchen work area)""],""plan_length"":5}",[1022],[1022],[],1,1,0,1,1,True,1.0,True,False,True
productivity,1722,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,kitchen work area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,True,False,True
productivity,1730,"{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[196],[196],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1734,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[44],[44],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1740,"{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R2)"",""fetch(pear)"",""relocate(pear,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(pear)"",""relocate(pear,sink)""],""plan_length"":7}","[1680,6588]",[1680],[],1,2,0,1,0,False,0.0,False,False,False
productivity,1741,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[261],[],[261],0,1,1,0,0,False,0.0,False,False,False
productivity,1742,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}","[548,907]",[548],[],1,2,0,1,1,True,1.0,False,False,False
productivity,1743,"{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(pear)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}","[299,355]",[299],[355],1,2,1,1,0,False,0.0,False,False,False
productivity,1747,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,kitchen island area)""],""plan_length"":5}",[],[],[],0,0,0,0,0,False,0.0,False,False,False
productivity,1754,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""relocate(pear,table)""],""plan_length"":5}",[1297],[],[1297],0,1,1,0,0,False,0.0,False,False,False
productivity,1759,"{""object_count"":1,""ordered_units"":[""fetch(pear)"",""fetch(knife)"",""relocate(pear,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[101],[101],[],1,1,0,1,0,False,0.0,False,False,False
productivity,1765,"{""object_count"":1,""ordered_units"":[""fetch(kettle)"",""relocate(kettle,kitchen work area)""],""plan_length"":5}","[6196,4479]",[6196],[],1,2,0,1,1,True,1.0,True,False,True
productivity,1766,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}",[261],[],[261],0,1,1,0,0,False,0.0,False,False,False
productivity,1774,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,table)""],""plan_length"":5}",[72],[],[72],0,1,1,0,0,False,0.0,False,False,False
productivity,1779,"{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,kitchen work area)""],""plan_length"":5}",[2476],[],[2476],0,1,1,0,0,False,0.0,False,False,False
productivity,1780,"{""object_count"":1,""ordered_units"":[""fetch(apple)"",""state_change(push,cardboardbox,R1)"",""relocate(apple,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(apple)"",""relocate(apple,sink)""],""plan_length"":7}","[2743,5069,6347]","[2743,5069]",[6347],2,3,1,2,0,False,0.0,False,False,False
